gr,name,start,end,topology,int_1,int_2
139,93,90999,91255,3,0,2
140,9,91256,97702,0,1,2
141,37,97703,98504,1,0,2
142,36,98505,98803,1,0,1
143,99,98804,99052,3,1,2
144,36,99053,99517,1,0,1
145,29,99518,99865,0,4,1
146,30,99866,100276,0,4,2
147,43,100277,100336,1,1,2
148,30,100337,100617,0,4,2
149,33,100618,100876,0,4,5
150,26,100877,101415,0,3,5
151,27,101416,101949,0,3,6
152,20,101950,102254,0,2,6
153,16,102255,103105,0,2,2
154,23,103106,103298,0,3,2
155,27,103299,103879,0,3,6
156,20,103880,106387,0,2,6
157,19,106388,109265,0,2,5
158,18,109266,110263,0,2,4
159,73,110264,110346,2,1,4
160,36,110347,110783,1,0,1
161,39,110784,110927,1,0,4
162,115,110928,111292,3,4,6
163,25,111293,111302,0,3,4
164,22,111303,112378,0,3,1
165,75,112379,112389,2,1,6
166,72,112390,113303,2,1,3
167,98,113304,114146,3,1,1
168,15,114147,115624,0,2,1
169,20,115625,116146,0,2,6
170,19,116147,116535,0,2,5
171,17,116536,117014,0,2,3
172,16,117015,117034,0,2,2
173,23,117035,118379,0,3,2
174,104,118380,118875,3,2,2
175,99,118876,119079,3,1,2
176,30,119080,120673,0,4,2
177,9,120674,121377,0,1,2
178,30,121378,122245,0,4,2
179,23,122246,122290,0,3,2
180,9,122291,122636,0,1,2
181,30,122637,123454,0,4,2
182,2,123455,123475,0,0,2
183,30,123476,123514,0,4,2
184,33,123515,123606,0,4,5
185,30,123607,123935,0,4,2
186,16,123936,124077,0,2,2
187,107,124078,124487,3,2,5
188,108,124488,124943,3,2,6
189,16,124944,125436,0,2,2
190,108,125437,126420,3,2,6
191,103,126421,126529,3,1,6
192,102,126530,127130,3,1,5
193,107,127131,127163,3,2,5
194,102,127164,127590,3,1,5
195,100,127591,127655,3,1,3
196,102,127656,128844,3,1,5
197,100,128845,130118,3,1,3
198,15,130119,131844,0,2,1
199,72,131845,132488,2,1,3
200,74,132489,132641,2,1,5
201,86,132642,133809,2,4,5
202,111,133810,133987,3,3,5
203,112,133988,134268,3,3,6
204,111,134269,134339,3,3,5
205,33,134340,134371,0,4,5
206,29,134372,134518,0,4,1
207,101,134519,135668,3,1,4
208,58,135669,135880,1,4,5
209,79,135881,136286,2,2,5
210,96,136287,139720,3,0,5
211,79,139721,140012,2,2,5
212,30,140013,140289,0,4,2
213,105,140290,140497,3,2,3
214,94,140498,140598,3,0,3
215,105,140599,142038,3,2,3
216,107,142039,142403,3,2,5
217,79,142404,143482,2,2,5
218,12,143483,143491,0,1,5
219,11,143492,143648,0,1,4
220,12,143649,143667,0,1,5
221,5,143668,144575,0,0,5
222,12,144576,145438,0,1,5
223,83,145439,145903,2,3,5
224,12,145904,146375,0,1,5
225,10,146376,147963,0,1,3
226,9,147964,149595,0,1,2
227,10,149596,150077,0,1,3
228,8,150078,151420,0,1,1
229,1,151421,151505,0,0,1
230,3,151506,151987,0,0,3
231,1,151988,153124,0,0,1
232,8,153125,154948,0,1,1
233,1,154949,156181,0,0,1
234,0,156182,156492,0,0,0
235,63,156493,156927,2,0,0
236,92,156928,159971,3,0,1
237,29,159972,160008,0,4,1
238,34,160009,160720,0,4,6
239,29,160721,161194,0,4,1
240,8,161195,161977,0,1,1
241,13,161978,161979,0,1,6
242,34,161980,162396,0,4,6
243,28,162397,163093,0,4,0
244,0,163094,163201,0,0,0
245,28,163202,165008,0,4,0
246,29,165009,165534,0,4,1
247,74,165535,166066,2,1,5
248,73,166067,167535,2,1,4
249,54,167536,167661,1,3,4
250,32,167662,168486,0,4,4
251,31,168487,168604,0,4,3
252,105,168605,169163,3,2,3
253,10,169164,169335,0,1,3
254,31,169336,170608,0,4,3
255,34,170609,170737,0,4,6
256,30,170738,171190,0,4,2
257,43,171191,171869,1,1,2
258,37,171870,174608,1,0,2
259,23,174609,174906,0,3,2
260,22,174907,175401,0,3,1
261,24,175402,175593,0,3,3
262,17,175594,177509,0,2,3
263,38,177510,178454,1,0,3
264,17,178455,179650,0,2,3
265,38,179651,179821,1,0,3
266,24,179822,180237,0,3,3
267,38,180238,181406,1,0,3
268,36,181407,181554,1,0,1
269,22,181555,181720,0,3,1
270,36,181721,181972,1,0,1
271,29,181973,182380,0,4,1
272,31,182381,185114,0,4,3
273,94,185115,185117,3,0,3
274,96,185118,185772,3,0,5
275,102,185773,185945,3,1,5
276,103,185946,186539,3,1,6
277,101,186540,186977,3,1,4
278,64,186978,187287,2,0,1
279,8,187288,187698,0,1,1
280,10,187699,187764,0,1,3
281,82,187765,187885,2,3,4
282,67,187886,189047,2,0,4
283,68,189048,190171,2,0,5
284,69,190172,190935,2,0,6
285,91,190936,191983,3,0,0
286,28,191984,192024,0,4,0
287,97,192025,192318,3,0,6
288,34,192319,192367,0,4,6
289,41,192368,194700,1,0,6
290,75,194701,195643,2,1,6
291,74,195644,195742,2,1,5
292,5,195743,196056,0,0,5
293,68,196057,198301,2,0,5
294,5,198302,198705,0,0,5
295,0,198706,198821,0,0,0
296,5,198822,199096,0,0,5
297,2,199097,199812,0,0,2
298,37,199813,199999,1,0,2
