gr,name,start,end,topology,int_1,int_2
76,16,49854,50621,0,2,2
77,18,50622,50765,0,2,4
78,95,50766,50789,3,0,4
79,94,50790,51402,3,0,3
80,82,51403,51902,2,3,4
81,50,51903,52842,1,2,4
82,4,52843,53748,0,0,4
83,50,53749,53796,1,2,4
84,18,53797,54842,0,2,4
85,67,54843,55293,2,0,4
86,21,55294,59225,0,3,0
87,22,59226,59243,0,3,1
88,75,59244,59410,2,1,6
89,108,59411,59754,3,2,6
90,106,59755,60665,3,2,4
91,25,60666,61795,0,3,4
92,27,61796,62161,0,3,6
93,34,62162,62327,0,4,6
94,32,62328,63096,0,4,4
95,25,63097,63775,0,3,4
96,27,63776,64052,0,3,6
97,26,64053,65049,0,3,5
98,33,65050,65686,0,4,5
99,96,65687,65775,3,0,5
100,97,65776,67488,3,0,6
101,96,67489,69187,3,0,5
102,19,69188,69365,0,2,5
103,14,69366,69587,0,2,0
104,19,69588,70023,0,2,5
105,18,70024,72327,0,2,4
106,16,72328,72375,0,2,2
107,2,72376,72503,0,0,2
108,16,72504,73116,0,2,2
109,65,73117,74697,2,0,2
110,16,74698,75259,0,2,2
111,65,75260,75713,2,0,2
112,69,75714,76947,2,0,6
113,68,76948,77030,2,0,5
114,69,77031,77038,2,0,6
115,97,77039,77164,3,0,6
116,94,77165,77249,3,0,3
117,66,77250,78225,2,0,3
118,31,78226,78994,0,4,3
119,24,78995,80626,0,3,3
120,10,80627,82649,0,1,3
121,81,82650,83241,2,3,3
122,56,83242,83369,1,3,6
123,53,83370,83620,1,3,3
124,94,83621,83714,3,0,3
125,97,83715,83834,3,0,6
126,103,83835,83927,3,1,6
127,64,83928,85061,2,0,1
128,15,85062,85083,0,2,1
129,17,85084,86090,0,2,3
130,112,86091,86894,3,3,6
131,72,86895,87185,2,1,3
132,75,87186,87857,2,1,6
133,72,87858,87981,2,1,3
134,94,87982,88090,3,0,3
135,14,88091,88157,0,2,0
136,0,88158,88339,0,0,0
137,3,88340,88795,0,0,3
138,66,88796,89128,2,0,3
139,68,89129,89319,2,0,5
140,51,89320,89788,1,2,5
141,19,89789,90054,0,2,5
142,15,90055,90696,0,2,1
143,19,90697,90861,0,2,5
144,68,90862,90943,2,0,5
145,111,90944,91220,3,3,5
146,110,91221,91355,3,3,4
147,113,91356,92128,3,4,4
148,114,92129,93588,3,4,5
149,113,93589,93721,3,4,4
150,11,93722,95813,0,1,4
151,9,95814,95825,0,1,2
152,11,95826,95932,0,1,4
153,12,95933,97276,0,1,5
154,13,97277,97576,0,1,6
155,20,97577,97926,0,2,6
156,16,97927,98358,0,2,2
157,20,98359,98539,0,2,6
158,52,98540,99495,1,2,6
159,47,99496,99665,1,1,6
160,13,99666,99740,0,1,6
161,10,99741,102585,0,1,3
162,31,102586,103517,0,4,3
163,10,103518,105449,0,1,3
164,66,105450,105961,2,0,3
165,14,105962,106223,0,2,0
166,17,106224,106436,0,2,3
167,31,106437,106564,0,4,3
168,32,106565,106584,0,4,4
169,82,106585,107032,2,3,4
170,45,107033,107585,1,1,4
171,18,107586,108222,0,2,4
172,15,108223,109788,0,2,1
173,18,109789,111986,0,2,4
174,19,111987,112151,0,2,5
175,18,112152,112336,0,2,4
176,32,112337,112521,0,4,4
177,4,112522,112652,0,0,4
178,3,112653,112666,0,0,3
179,31,112667,114150,0,4,3
180,30,114151,115234,0,4,2
181,31,115235,117631,0,4,3
182,17,117632,120320,0,2,3
183,83,120321,120499,2,3,5
184,12,120500,121233,0,1,5
185,10,121234,122028,0,1,3
186,12,122029,122043,0,1,5
187,51,122044,122065,1,2,5
188,52,122066,122087,1,2,6
189,93,122088,122255,3,0,2
190,14,122256,122499,0,2,0
191,19,122500,122799,0,2,5
192,51,122800,123285,1,2,5
193,102,123286,123291,3,1,5
194,68,123292,123314,2,0,5
195,69,123315,123809,2,0,6
196,14,123810,124928,0,2,0
197,93,124929,126781,3,0,2
198,52,126782,126883,1,2,6
199,20,126884,128646,0,2,6
200,47,128647,128962,1,1,6
201,92,128963,129411,3,0,1
202,14,129412,130711,0,2,0
203,20,130712,130865,0,2,6
204,75,130866,131090,2,1,6
205,1,131091,132468,0,0,1
206,6,132469,133738,0,0,6
207,2,133739,134814,0,0,2
208,30,134815,135098,0,4,2
209,71,135099,135371,2,1,2
210,2,135372,135474,0,0,2
211,99,135475,135588,3,1,2
212,93,135589,135598,3,0,2
213,14,135599,138205,0,2,0
214,92,138206,138249,3,0,1
215,29,138250,138679,0,4,1
216,64,138680,138901,2,0,1
217,46,138902,139230,1,1,5
218,45,139231,139289,1,1,4
219,98,139290,139882,3,1,1
220,43,139883,140018,1,1,2
221,2,140019,140993,0,0,2
222,43,140994,141340,1,1,2
223,16,141341,142097,0,2,2
224,19,142098,142171,0,2,5
225,33,142172,142293,0,4,5
226,32,142294,142836,0,4,4
227,31,142837,142951,0,4,3
228,30,142952,143125,0,4,2
229,31,143126,143219,0,4,3
230,77,143220,144812,2,2,3
231,30,144813,145225,0,4,2
232,33,145226,146014,0,4,5
233,19,146015,147457,0,2,5
234,20,147458,147680,0,2,6
235,16,147681,147922,0,2,2
236,19,147923,148128,0,2,5
237,20,148129,148567,0,2,6
238,19,148568,148639,0,2,5
239,96,148640,149556,3,0,5
240,102,149557,150434,3,1,5
241,29,150435,151159,0,4,1
242,15,151160,151182,0,2,1
243,29,151183,151727,0,4,1
244,32,151728,152651,0,4,4
245,30,152652,152802,0,4,2
246,29,152803,154366,0,4,1
247,30,154367,154445,0,4,2
248,78,154446,154465,2,2,4
249,30,154466,155443,0,4,2
250,28,155444,155760,0,4,0
251,93,155761,157375,3,0,2
252,48,157376,157760,1,2,2
253,107,157761,159059,3,2,5
254,9,159060,160569,0,1,2
255,8,160570,160654,0,1,1
256,12,160655,160862,0,1,5
257,11,160863,161556,0,1,4
258,12,161557,162556,0,1,5
259,9,162557,162955,0,1,2
260,2,162956,165230,0,0,2
261,1,165231,165871,0,0,1
262,5,165872,168667,0,0,5
263,33,168668,170791,0,4,5
264,40,170792,170834,1,0,5
265,5,170835,170987,0,0,5
266,2,170988,171250,0,0,2
267,37,171251,173675,1,0,2
268,41,173676,173874,1,0,6
269,39,173875,175216,1,0,4
270,67,175217,175337,2,0,4
271,69,175338,175742,2,0,6
272,52,175743,175836,1,2,6
273,69,175837,176246,2,0,6
274,108,176247,176637,3,2,6
275,107,176638,177000,3,2,5
276,96,177001,177754,3,0,5
277,7,177755,180623,0,1,0
278,9,180624,182018,0,1,2
279,7,182019,183488,0,1,0
280,9,183489,184264,0,1,2
281,8,184265,184638,0,1,1
282,7,184639,186140,0,1,0
283,64,186141,186247,2,0,1
284,43,186248,187591,1,1,2
285,65,187592,188070,2,0,2
286,43,188071,190252,1,1,2
287,65,190253,190843,2,0,2
288,2,190844,190859,0,0,2
289,0,190860,191421,0,0,0
290,1,191422,192072,0,0,1
291,29,192073,192261,0,4,1
292,71,192262,193677,2,1,2
293,76,193678,193916,2,2,2
294,2,193917,195179,0,0,2
295,1,195180,197206,0,0,1
296,2,197207,197449,0,0,2
297,9,197450,198175,0,1,2
298,2,198176,199999,0,0,2
