gr,name,start,end,topology,int_1,int_2
186,27,143441,143833,0,3,6
187,41,143834,144142,1,0,6
188,36,144143,146677,1,0,1
189,91,146678,146712,3,0,0
190,41,146713,148774,1,0,6
191,108,148775,148847,3,2,6
192,75,148848,148880,2,1,6
193,72,148881,149725,2,1,3
194,110,149726,149795,3,3,4
195,67,149796,150037,2,0,4
196,110,150038,151092,3,3,4
197,111,151093,151183,3,3,5
198,17,151184,151199,0,2,3
199,19,151200,151453,0,2,5
200,18,151454,151980,0,2,4
201,14,151981,153018,0,2,0
202,16,153019,153696,0,2,2
203,43,153697,154762,1,1,2
204,92,154763,155082,3,0,1
205,21,155083,155497,0,3,0
206,23,155498,156603,0,3,2
207,71,156604,159474,2,1,2
208,37,159475,160809,1,0,2
209,23,160810,161321,0,3,2
210,2,161322,161418,0,0,2
211,23,161419,161641,0,3,2
212,16,161642,161959,0,2,2
213,23,161960,162849,0,3,2
214,16,162850,162951,0,2,2
215,23,162952,163589,0,3,2
216,16,163590,163858,0,2,2
217,93,163859,164933,3,0,2
218,23,164934,164985,0,3,2
219,93,164986,166305,3,0,2
220,23,166306,167947,0,3,2
221,21,167948,169205,0,3,0
222,22,169206,169245,0,3,1
223,21,169246,169493,0,3,0
224,7,169494,170051,0,1,0
225,64,170052,172419,2,0,1
226,14,172420,172551,0,2,0
227,21,172552,173769,0,3,0
228,28,173770,174521,0,4,0
229,30,174522,174576,0,4,2
230,33,174577,174668,0,4,5
231,74,174669,174696,2,1,5
232,60,174697,175526,1,5,5
233,46,175527,175680,1,1,5
234,40,175681,176801,1,0,5
235,39,176802,177933,1,0,4
236,40,177934,178195,1,0,5
237,41,178196,178451,1,0,6
238,40,178452,178847,1,0,5
239,5,178848,179263,0,0,5
240,46,179264,180681,1,1,5
241,47,180682,181696,1,1,6
242,20,181697,181957,0,2,6
243,41,181958,182178,1,0,6
244,34,182179,182500,0,4,6
245,20,182501,182641,0,2,6
246,14,182642,182840,0,2,0
247,7,182841,183381,0,1,0
248,28,183382,183696,0,4,0
249,7,183697,185497,0,1,0
250,28,185498,186190,0,4,0
251,34,186191,186611,0,4,6
252,75,186612,186952,2,1,6
253,69,186953,187404,2,0,6
254,67,187405,189352,2,0,4
255,101,189353,189874,3,1,4
256,54,189875,190117,1,3,4
257,87,190118,190576,2,4,6
258,54,190577,190664,1,3,4
259,95,190665,191052,3,0,4
260,93,191053,191301,3,0,2
261,97,191302,191333,3,0,6
262,96,191334,191707,3,0,5
263,111,191708,192848,3,3,5
264,112,192849,193316,3,3,6
265,103,193317,194157,3,1,6
266,108,194158,194544,3,2,6
267,97,194545,196272,3,0,6
268,95,196273,196504,3,0,4
269,106,196505,196900,3,2,4
270,16,196901,197069,0,2,2
271,15,197070,197863,0,2,1
272,8,197864,198506,0,1,1
273,29,198507,199909,0,4,1
274,34,199910,199999,0,4,6
