gr,name,start,end,topology,int_1,int_2
281,24,184224,184358,0,3,3
282,27,184359,184894,0,3,6
283,26,184895,185252,0,3,5
284,68,185253,185530,2,0,5
285,66,185531,185837,2,0,3
286,109,185838,186091,3,3,3
287,66,186092,187054,2,0,3
288,14,187055,187154,0,2,0
289,66,187155,187202,2,0,3
290,105,187203,187225,3,2,3
291,108,187226,187425,3,2,6
292,20,187426,188515,0,2,6
293,16,188516,189409,0,2,2
294,14,189410,189775,0,2,0
295,16,189776,190092,0,2,2
296,17,190093,190625,0,2,3
297,3,190626,192395,0,0,3
298,66,192396,193319,2,0,3
299,17,193320,193643,0,2,3
300,24,193644,194382,0,3,3
301,17,194383,195214,0,2,3
302,24,195215,195620,0,3,3
303,23,195621,196223,0,3,2
304,71,196224,197594,2,1,2
305,23,197595,199253,0,3,2
306,16,199254,199999,0,2,2
