gr,name,start,end,topology,int_1,int_2
215,7,146925,147870,0,1,0
216,95,147871,149011,3,0,4
217,25,149012,149598,0,3,4
218,23,149599,149975,0,3,2
219,37,149976,150977,1,0,2
220,23,150978,152503,0,3,2
221,22,152504,152544,0,3,1
222,73,152545,152583,2,1,4
223,78,152584,154304,2,2,4
224,73,154305,154359,2,1,4
225,71,154360,155445,2,1,2
226,76,155446,155456,2,2,2
227,37,155457,155568,1,0,2
228,30,155569,156738,0,4,2
229,23,156739,156909,0,3,2
230,22,156910,158270,0,3,1
231,29,158271,158598,0,4,1
232,36,158599,159028,1,0,1
233,71,159029,159058,2,1,2
234,73,159059,159371,2,1,4
235,67,159372,159948,2,0,4
236,32,159949,162847,0,4,4
237,31,162848,163155,0,4,3
238,66,163156,163354,2,0,3
239,21,163355,163506,0,3,0
240,66,163507,163722,2,0,3
241,67,163723,163785,2,0,4
242,66,163786,164312,2,0,3
243,21,164313,165040,0,3,0
244,66,165041,165327,2,0,3
245,105,165328,165818,3,2,3
246,106,165819,166129,3,2,4
247,25,166130,166148,0,3,4
248,26,166149,166336,0,3,5
249,79,166337,166383,2,2,5
250,104,166384,166775,3,2,2
251,93,166776,167221,3,0,2
252,30,167222,169650,0,4,2
253,29,169651,170516,0,4,1
254,99,170517,171153,3,1,2
255,101,171154,171674,3,1,4
256,100,171675,172665,3,1,3
257,102,172666,173118,3,1,5
258,100,173119,173489,3,1,3
259,29,173490,173615,0,4,1
260,72,173616,174148,2,1,3
261,94,174149,174686,3,0,3
262,72,174687,174917,2,1,3
263,105,174918,174921,3,2,3
264,94,174922,178055,3,0,3
265,95,178056,178999,3,0,4
266,110,179000,179188,3,3,4
267,73,179189,179644,2,1,4
268,70,179645,181383,2,1,1
269,8,181384,182044,0,1,1
270,11,182045,182585,0,1,4
271,45,182586,183119,1,1,4
272,11,183120,183671,0,1,4
273,50,183672,184128,1,2,4
274,73,184129,184216,2,1,4
275,74,184217,185571,2,1,5
276,75,185572,186814,2,1,6
277,29,186815,188466,0,4,1
278,15,188467,188640,0,2,1
279,16,188641,189767,0,2,2
280,15,189768,191941,0,2,1
281,8,191942,192241,0,1,1
282,29,192242,192373,0,4,1
283,98,192374,195212,3,1,1
284,42,195213,196347,1,1,1
285,15,196348,198826,0,2,1
286,70,198827,199999,2,1,1
