gr,name,start,end,topology,int_1,int_2
202,34,152547,152715,0,4,6
203,112,152716,153321,3,3,6
204,77,153322,153686,2,2,3
205,66,153687,153912,2,0,3
206,65,153913,154103,2,0,2
207,63,154104,154541,2,0,0
208,93,154542,156558,3,0,2
209,50,156559,157123,1,2,4
210,57,157124,157689,1,4,4
211,59,157690,157790,1,4,6
212,110,157791,158040,3,3,4
213,38,158041,158541,1,0,3
214,24,158542,159389,0,3,3
215,26,159390,161077,0,3,5
216,23,161078,161150,0,3,2
217,26,161151,162704,0,3,5
218,24,162705,162942,0,3,3
219,26,162943,163522,0,3,5
220,33,163523,164911,0,4,5
221,12,164912,165664,0,1,5
222,10,165665,166316,0,1,3
223,7,166317,167255,0,1,0
224,28,167256,168549,0,4,0
225,31,168550,169500,0,4,3
226,28,169501,170237,0,4,0
227,21,170238,171157,0,3,0
228,28,171158,171417,0,4,0
229,31,171418,172699,0,4,3
230,34,172700,172934,0,4,6
231,27,172935,174990,0,3,6
232,21,174991,175541,0,3,0
233,7,175542,179844,0,1,0
234,10,179845,180028,0,1,3
235,31,180029,180713,0,4,3
236,44,180714,181423,1,1,3
237,24,181424,182278,0,3,3
238,66,182279,182371,2,0,3
239,44,182372,183223,1,1,3
240,92,183224,183492,3,0,1
241,47,183493,184976,1,1,6
242,44,184977,186180,1,1,3
243,46,186181,188374,1,1,5
244,40,188375,189072,1,0,5
245,41,189073,190946,1,0,6
246,40,190947,191002,1,0,5
247,41,191003,193542,1,0,6
248,40,193543,193994,1,0,5
249,37,193995,194436,1,0,2
250,40,194437,195399,1,0,5
251,41,195400,195400,1,0,6
252,20,195401,196164,0,2,6
253,18,196165,196539,0,2,4
254,14,196540,196715,0,2,0
255,18,196716,196886,0,2,4
256,20,196887,196905,0,2,6
257,15,196906,197770,0,2,1
258,17,197771,198143,0,2,3
259,14,198144,198697,0,2,0
260,92,198698,198922,3,0,1
261,93,198923,199300,3,0,2
262,97,199301,199510,3,0,6
263,115,199511,199999,3,4,6
