gr,name,start,end,topology,int_1,int_2
195,39,158493,158569,1,0,4
196,4,158570,158650,0,0,4
197,3,158651,159566,0,0,3
198,17,159567,162598,0,2,3
199,16,162599,162835,0,2,2
200,37,162836,163295,1,0,2
201,23,163296,164021,0,3,2
202,24,164022,164485,0,3,3
203,31,164486,165305,0,4,3
204,3,165306,165957,0,0,3
205,31,165958,167143,0,4,3
206,17,167144,167645,0,2,3
207,19,167646,167750,0,2,5
208,18,167751,168313,0,2,4
209,32,168314,170172,0,4,4
210,18,170173,173585,0,2,4
211,32,173586,173656,0,4,4
212,33,173657,174126,0,4,5
213,26,174127,175231,0,3,5
214,25,175232,175604,0,3,4
215,32,175605,175859,0,4,4
216,33,175860,176443,0,4,5
217,5,176444,176475,0,0,5
218,33,176476,176477,0,4,5
219,32,176478,177096,0,4,4
220,11,177097,177368,0,1,4
221,9,177369,177580,0,1,2
222,30,177581,179706,0,4,2
223,104,179707,180171,3,2,2
224,43,180172,180216,1,1,2
225,16,180217,180462,0,2,2
226,104,180463,180813,3,2,2
227,16,180814,181066,0,2,2
228,19,181067,181215,0,2,5
229,5,181216,182110,0,0,5
230,3,182111,184058,0,0,3
231,5,184059,184739,0,0,5
232,6,184740,185739,0,0,6
233,5,185740,187378,0,0,5
234,6,187379,187615,0,0,6
235,5,187616,188158,0,0,5
236,6,188159,189831,0,0,6
237,84,189832,190013,2,3,6
238,112,190014,190463,3,3,6
239,24,190464,195464,0,3,3
240,23,195465,195960,0,3,2
241,108,195961,196660,3,2,6
242,112,196661,197169,3,3,6
243,20,197170,198101,0,2,6
244,17,198102,199999,0,2,3
