gr,name,start,end,topology,int_1,int_2
72,36,61192,61238,1,0,1
73,22,61239,62218,0,3,1
74,21,62219,62225,0,3,0
75,14,62226,62454,0,2,0
76,15,62455,62695,0,2,1
77,1,62696,62901,0,0,1
78,29,62902,66144,0,4,1
79,28,66145,66607,0,4,0
80,92,66608,67515,3,0,1
81,63,67516,69707,2,0,0
82,92,69708,69930,3,0,1
83,29,69931,72439,0,4,1
84,92,72440,72590,3,0,1
85,0,72591,72870,0,0,0
86,64,72871,73183,2,0,1
87,29,73184,73587,0,4,1
88,22,73588,77850,0,3,1
89,8,77851,78030,0,1,1
90,22,78031,79933,0,3,1
91,15,79934,80948,0,2,1
92,14,80949,82093,0,2,0
93,64,82094,83300,2,0,1
94,14,83301,86009,0,2,0
95,15,86010,86111,0,2,1
96,14,86112,87502,0,2,0
97,91,87503,87692,3,0,0
98,28,87693,88592,0,4,0
99,63,88593,88658,2,0,0
100,28,88659,89929,0,4,0
101,35,89930,90340,1,0,0
102,63,90341,91318,2,0,0
103,91,91319,92763,3,0,0
104,28,92764,92965,0,4,0
105,21,92966,97423,0,3,0
106,28,97424,97836,0,4,0
107,7,97837,98405,0,1,0
108,0,98406,99341,0,0,0
109,28,99342,105896,0,4,0
110,34,105897,108061,0,4,6
111,97,108062,108223,3,0,6
112,69,108224,108320,2,0,6
113,97,108321,109941,3,0,6
114,95,109942,110879,3,0,4
115,97,110880,111131,3,0,6
116,115,111132,111217,3,4,6
117,41,111218,111739,1,0,6
118,115,111740,112060,3,4,6
119,97,112061,112889,3,0,6
120,96,112890,114387,3,0,5
121,97,114388,115040,3,0,6
122,96,115041,115165,3,0,5
123,95,115166,118634,3,0,4
124,93,118635,119708,3,0,2
125,63,119709,120098,2,0,0
126,35,120099,123194,1,0,0
127,28,123195,123818,0,4,0
128,68,123819,124434,2,0,5
129,7,124435,124814,0,1,0
130,0,124815,125028,0,0,0
131,28,125029,125985,0,4,0
132,0,125986,126307,0,0,0
133,7,126308,127465,0,1,0
134,0,127466,127652,0,0,0
135,7,127653,127999,0,1,0
136,91,128000,128057,3,0,0
137,41,128058,128775,1,0,6
138,27,128776,128822,0,3,6
139,41,128823,131290,1,0,6
140,27,131291,132883,0,3,6
141,34,132884,133030,0,4,6
142,41,133031,136377,1,0,6
143,40,136378,137382,1,0,5
144,5,137383,138646,0,0,5
145,2,138647,138945,0,0,2
146,37,138946,139141,1,0,2
147,2,139142,139173,0,0,2
148,37,139174,139193,1,0,2
149,23,139194,139984,0,3,2
150,37,139985,140974,1,0,2
151,91,140975,141360,3,0,0
152,37,141361,141701,1,0,2
153,16,141702,142801,0,2,2
154,19,142802,143593,0,2,5
155,18,143594,144725,0,2,4
156,19,144726,146470,0,2,5
157,17,146471,148703,0,2,3
158,14,148704,148833,0,2,0
159,7,148834,151701,0,1,0
160,21,151702,152118,0,3,0
161,26,152119,153021,0,3,5
162,40,153022,153813,1,0,5
163,37,153814,153837,1,0,2
164,2,153838,154363,0,0,2
165,37,154364,154788,1,0,2
166,2,154789,155028,0,0,2
167,37,155029,155473,1,0,2
168,39,155474,158119,1,0,4
169,45,158120,158482,1,1,4
170,50,158483,158605,1,2,4
171,67,158606,159369,2,0,4
172,21,159370,159454,0,3,0
173,25,159455,159627,0,3,4
174,32,159628,159918,0,4,4
175,25,159919,160031,0,3,4
176,24,160032,160233,0,3,3
177,31,160234,160364,0,4,3
178,17,160365,160690,0,2,3
179,18,160691,160927,0,2,4
180,19,160928,161178,0,2,5
181,33,161179,161416,0,4,5
182,34,161417,161708,0,4,6
183,28,161709,162094,0,4,0
184,97,162095,162890,3,0,6
185,69,162891,163376,2,0,6
186,66,163377,164609,2,0,3
187,31,164610,164868,0,4,3
188,24,164869,165085,0,3,3
189,21,165086,166778,0,3,0
190,25,166779,167048,0,3,4
191,18,167049,167170,0,2,4
192,25,167171,169246,0,3,4
193,27,169247,169259,0,3,6
194,23,169260,170517,0,3,2
195,27,170518,170815,0,3,6
196,52,170816,170998,1,2,6
197,50,170999,171409,1,2,4
198,45,171410,172025,1,1,4
199,18,172026,172615,0,2,4
200,45,172616,174454,1,1,4
201,95,174455,174719,3,0,4
202,45,174720,175695,1,1,4
203,46,175696,176027,1,1,5
204,45,176028,176638,1,1,4
205,57,176639,176914,1,4,4
206,110,176915,178839,3,3,4
207,50,178840,179343,1,2,4
208,101,179344,180120,3,1,4
209,73,180121,180307,2,1,4
210,101,180308,181331,3,1,4
211,39,181332,182370,1,0,4
212,36,182371,182553,1,0,1
213,8,182554,182826,0,1,1
214,11,182827,183407,0,1,4
215,10,183408,183823,0,1,3
216,44,183824,184346,1,1,3
217,45,184347,184931,1,1,4
218,44,184932,186501,1,1,3
219,45,186502,186988,1,1,4
220,39,186989,187746,1,0,4
221,36,187747,188753,1,0,1
222,91,188754,189008,3,0,0
223,64,189009,191740,2,0,1
224,92,191741,192942,3,0,1
225,64,192943,193458,2,0,1
226,69,193459,193517,2,0,6
227,64,193518,194365,2,0,1
228,36,194366,197084,1,0,1
229,64,197085,197173,2,0,1
230,29,197174,197622,0,4,1
231,36,197623,199549,1,0,1
232,73,199550,199999,2,1,4
