gr,name,start,end,topology,int_1,int_2
82,39,54877,55151,1,0,4
83,11,55152,59115,0,1,4
84,32,59116,60352,0,4,4
85,95,60353,60800,3,0,4
86,87,60801,61124,2,4,6
87,32,61125,61259,0,4,4
88,39,61260,61560,1,0,4
89,38,61561,61909,1,0,3
90,39,61910,61970,1,0,4
91,41,61971,61990,1,0,6
92,39,61991,62215,1,0,4
93,18,62216,64074,0,2,4
94,39,64075,64789,1,0,4
95,11,64790,64974,0,1,4
96,54,64975,65514,1,3,4
97,32,65515,65567,0,4,4
98,54,65568,65772,1,3,4
99,32,65773,66273,0,4,4
100,39,66274,66402,1,0,4
101,40,66403,67127,1,0,5
102,96,67128,67176,3,0,5
103,40,67177,68236,1,0,5
104,91,68237,68368,3,0,0
105,14,68369,69058,0,2,0
106,69,69059,69261,2,0,6
107,63,69262,70414,2,0,0
108,14,70415,70879,0,2,0
109,15,70880,71281,0,2,1
110,103,71282,71543,3,1,6
111,1,71544,71604,0,0,1
112,6,71605,72148,0,0,6
113,69,72149,72972,2,0,6
114,6,72973,73421,0,0,6
115,0,73422,74163,0,0,0
116,6,74164,74922,0,0,6
117,103,74923,75115,3,1,6
118,102,75116,75129,3,1,5
119,101,75130,76395,3,1,4
120,39,76396,76594,1,0,4
121,25,76595,76898,0,3,4
122,4,76899,76906,0,0,4
123,2,76907,77491,0,0,2
124,37,77492,77983,1,0,2
125,23,77984,78056,0,3,2
126,37,78057,79718,1,0,2
127,36,79719,79846,1,0,1
128,37,79847,80368,1,0,2
129,36,80369,83857,1,0,1
130,22,83858,84238,0,3,1
131,29,84239,84419,0,4,1
132,30,84420,84725,0,4,2
133,37,84726,85184,1,0,2
134,35,85185,85501,1,0,0
135,0,85502,86056,0,0,0
136,35,86057,86079,1,0,0
137,37,86080,86117,1,0,2
138,16,86118,87218,0,2,2
139,30,87219,89812,0,4,2
140,37,89813,90725,1,0,2
141,35,90726,91668,1,0,0
142,69,91669,93297,2,0,6
143,91,93298,93798,3,0,0
144,28,93799,93881,0,4,0
145,21,93882,96559,0,3,0
146,23,96560,97390,0,3,2
147,21,97391,99369,0,3,0
148,28,99370,102393,0,4,0
149,64,102394,103345,2,0,1
150,35,103346,103518,1,0,0
151,21,103519,103576,0,3,0
152,7,103577,106300,0,1,0
153,91,106301,106858,3,0,0
154,41,106859,109653,1,0,6
155,28,109654,111028,0,4,0
156,69,111029,112203,2,0,6
157,63,112204,112515,2,0,0
158,21,112516,113374,0,3,0
159,14,113375,113637,0,2,0
160,91,113638,113803,3,0,0
161,94,113804,116686,3,0,3
162,92,116687,117136,3,0,1
163,63,117137,117790,2,0,0
164,41,117791,118288,1,0,6
165,28,118289,119498,0,4,0
166,0,119499,123878,0,0,0
167,1,123879,124973,0,0,1
168,101,124974,125292,3,1,4
169,29,125293,125329,0,4,1
170,28,125330,125960,0,4,0
171,29,125961,126985,0,4,1
172,1,126986,127043,0,0,1
173,0,127044,129213,0,0,0
174,3,129214,129854,0,0,3
175,72,129855,129970,2,1,3
176,3,129971,130766,0,0,3
177,4,130767,131336,0,0,4
178,110,131337,131435,3,3,4
179,38,131436,132946,1,0,3
180,41,132947,133136,1,0,6
181,36,133137,133284,1,0,1
182,98,133285,133892,3,1,1
183,45,133893,134139,1,1,4
184,47,134140,134205,1,1,6
185,115,134206,134790,3,4,6
186,112,134791,135472,3,3,6
187,111,135473,135488,3,3,5
188,110,135489,135505,3,3,4
189,24,135506,135605,0,3,3
190,110,135606,137718,3,3,4
191,66,137719,138016,2,0,3
192,63,138017,138396,2,0,0
193,96,138397,138645,3,0,5
194,74,138646,139628,2,1,5
195,15,139629,139784,0,2,1
196,14,139785,141341,0,2,0
197,15,141342,141387,0,2,1
198,29,141388,141428,0,4,1
199,33,141429,142248,0,4,5
200,40,142249,142307,1,0,5
201,36,142308,142815,1,0,1
202,29,142816,143368,0,4,1
203,64,143369,143658,2,0,1
204,70,143659,143687,2,1,1
205,22,143688,144411,0,3,1
206,1,144412,144518,0,0,1
207,0,144519,144655,0,0,0
208,1,144656,145679,0,0,1
209,8,145680,146480,0,1,1
210,92,146481,147335,3,0,1
211,36,147336,149104,1,0,1
212,92,149105,150957,3,0,1
213,21,150958,152098,0,3,0
214,22,152099,152723,0,3,1
215,21,152724,153253,0,3,0
216,7,153254,153537,0,1,0
217,0,153538,155221,0,0,0
218,7,155222,157183,0,1,0
219,63,157184,159319,2,0,0
220,21,159320,160362,0,3,0
221,35,160363,161605,1,0,0
222,0,161606,161917,0,0,0
223,35,161918,162906,1,0,0
224,91,162907,164236,3,0,0
225,96,164237,166139,3,0,5
226,40,166140,166512,1,0,5
227,46,166513,167448,1,1,5
228,51,167449,167470,1,2,5
229,12,167471,167534,0,1,5
230,7,167535,167738,0,1,0
231,12,167739,168268,0,1,5
232,8,168269,168653,0,1,1
233,9,168654,168815,0,1,2
234,2,168816,169346,0,0,2
235,79,169347,170055,2,2,5
236,68,170056,170300,2,0,5
237,67,170301,171616,2,0,4
238,63,171617,171805,2,0,0
239,67,171806,171835,2,0,4
240,73,171836,172525,2,1,4
241,114,172526,174584,3,4,5
242,102,174585,174777,3,1,5
243,100,174778,175182,3,1,3
244,82,175183,175423,2,3,4
245,73,175424,175507,2,1,4
246,18,175508,175510,0,2,4
247,82,175511,176202,2,3,4
248,115,176203,176783,3,4,6
249,103,176784,176981,3,1,6
250,115,176982,178650,3,4,6
251,103,178651,179505,3,1,6
252,115,179506,180623,3,4,6
253,112,180624,181539,3,3,6
254,38,181540,182020,1,0,3
255,17,182021,184266,0,2,3
256,3,184267,184683,0,0,3
257,17,184684,184829,0,2,3
258,3,184830,185436,0,0,3
259,17,185437,187190,0,2,3
260,3,187191,187278,0,0,3
261,94,187279,188064,3,0,3
262,3,188065,188257,0,0,3
263,4,188258,189528,0,0,4
264,18,189529,189774,0,2,4
265,95,189775,189892,3,0,4
266,94,189893,191444,3,0,3
267,100,191445,192067,3,1,3
268,64,192068,192613,2,0,1
269,100,192614,193884,3,1,3
270,94,193885,194770,3,0,3
271,49,194771,195224,1,2,3
272,72,195225,195637,2,1,3
273,66,195638,196299,2,0,3
274,17,196300,196558,0,2,3
275,66,196559,197232,2,0,3
276,105,197233,197661,3,2,3
277,38,197662,198041,1,0,3
278,100,198042,199669,3,1,3
279,101,199670,199999,3,1,4
