gr,name,start,end,topology,int_1,int_2
108,5,105409,106114,0,0,5
109,4,106115,106453,0,0,4
110,25,106454,107406,0,3,4
111,32,107407,109082,0,4,4
112,30,109083,109277,0,4,2
113,106,109278,110392,3,2,4
114,37,110393,110808,1,0,2
115,30,110809,112065,0,4,2
116,2,112066,114425,0,0,2
117,30,114426,114603,0,4,2
118,32,114604,114658,0,4,4
119,25,114659,115698,0,3,4
120,32,115699,116008,0,4,4
121,18,116009,117668,0,2,4
122,32,117669,117702,0,4,4
123,31,117703,118693,0,4,3
124,32,118694,119019,0,4,4
125,34,119020,119072,0,4,6
126,27,119073,119169,0,3,6
127,22,119170,119513,0,3,1
128,64,119514,121724,2,0,1
129,35,121725,122734,1,0,0
130,41,122735,123222,1,0,6
131,47,123223,124166,1,1,6
132,41,124167,124400,1,0,6
133,47,124401,124443,1,1,6
134,64,124444,126111,2,0,1
135,35,126112,126863,1,0,0
136,63,126864,128379,2,0,0
137,0,128380,128917,0,0,0
138,63,128918,129823,2,0,0
139,92,129824,131946,3,0,1
140,97,131947,132812,3,0,6
141,91,132813,134470,3,0,0
142,63,134471,134886,2,0,0
143,0,134887,136634,0,0,0
144,35,136635,136984,1,0,0
145,63,136985,137753,2,0,0
146,21,137754,143003,0,3,0
147,35,143004,143096,1,0,0
148,63,143097,143770,2,0,0
149,21,143771,143816,0,3,0
150,91,143817,145903,3,0,0
151,21,145904,146470,0,3,0
152,91,146471,146587,3,0,0
153,14,146588,147614,0,2,0
154,91,147615,148145,3,0,0
155,66,148146,148403,2,0,3
156,64,148404,148835,2,0,1
157,69,148836,149718,2,0,6
158,91,149719,149764,3,0,0
159,35,149765,150954,1,0,0
160,14,150955,151103,0,2,0
161,7,151104,151618,0,1,0
162,12,151619,151663,0,1,5
163,68,151664,151751,2,0,5
164,67,151752,154125,2,0,4
165,68,154126,154192,2,0,5
166,69,154193,154679,2,0,6
167,35,154680,157095,1,0,0
168,7,157096,160474,0,1,0
169,63,160475,162648,2,0,0
170,64,162649,163095,2,0,1
171,28,163096,165149,0,4,0
172,91,165150,165431,3,0,0
173,28,165432,166382,0,4,0
174,63,166383,166404,2,0,0
175,37,166405,168678,1,0,2
176,91,168679,168858,3,0,0
177,63,168859,170893,2,0,0
178,35,170894,171398,1,0,0
179,41,171399,172875,1,0,6
180,40,172876,173155,1,0,5
181,36,173156,173346,1,0,1
182,98,173347,174876,3,1,1
183,42,174877,175004,1,1,1
184,29,175005,175198,0,4,1
185,36,175199,175394,1,0,1
186,22,175395,176214,0,3,1
187,21,176215,177143,0,3,0
188,22,177144,177231,0,3,1
189,92,177232,178034,3,0,1
190,36,178035,178081,1,0,1
191,22,178082,180141,0,3,1
192,92,180142,180218,3,0,1
193,21,180219,181042,0,3,0
194,69,181043,182205,2,0,6
195,75,182206,182842,2,1,6
196,69,182843,183203,2,0,6
197,34,183204,184213,0,4,6
198,13,184214,184361,0,1,6
199,8,184362,184422,0,1,1
200,1,184423,184738,0,0,1
201,6,184739,185361,0,0,6
202,41,185362,185925,1,0,6
203,34,185926,186040,0,4,6
204,41,186041,187250,1,0,6
205,27,187251,190933,0,3,6
206,25,190934,190937,0,3,4
207,22,190938,191282,0,3,1
208,29,191283,192007,0,4,1
209,28,192008,192762,0,4,0
210,21,192763,193021,0,3,0
211,22,193022,193438,0,3,1
212,21,193439,193507,0,3,0
213,28,193508,194353,0,4,0
214,21,194354,194857,0,3,0
215,22,194858,194951,0,3,1
216,92,194952,195437,3,0,1
217,21,195438,196270,0,3,0
218,64,196271,197666,2,0,1
219,28,197667,198129,0,4,0
220,21,198130,198509,0,3,0
221,22,198510,199030,0,3,1
222,36,199031,199999,1,0,1
