gr,name,start,end,topology,int_1,int_2
121,35,122321,122870,1,0,0
122,63,122871,123519,2,0,0
123,93,123520,125449,3,0,2
124,0,125450,125706,0,0,0
125,35,125707,126665,1,0,0
126,93,126666,127803,3,0,2
127,63,127804,128143,2,0,0
128,37,128144,128206,1,0,2
129,63,128207,128506,2,0,0
130,21,128507,129324,0,3,0
131,23,129325,130289,0,3,2
132,2,130290,130307,0,0,2
133,1,130308,130544,0,0,1
134,71,130545,132487,2,1,2
135,23,132488,133809,0,3,2
136,16,133810,135959,0,2,2
137,65,135960,136502,2,0,2
138,64,136503,136573,2,0,1
139,22,136574,138476,0,3,1
140,21,138477,139139,0,3,0
141,35,139140,140329,1,0,0
142,14,140330,142471,0,2,0
143,35,142472,142690,1,0,0
144,21,142691,144814,0,3,0
145,27,144815,144890,0,3,6
146,24,144891,145451,0,3,3
147,17,145452,145911,0,2,3
148,10,145912,145922,0,1,3
149,9,145923,149237,0,1,2
150,7,149238,151328,0,1,0
151,93,151329,151732,3,0,2
152,7,151733,152524,0,1,0
153,63,152525,153373,2,0,0
154,21,153374,154457,0,3,0
155,63,154458,155227,2,0,0
156,35,155228,156120,1,0,0
157,28,156121,156265,0,4,0
158,35,156266,156894,1,0,0
159,65,156895,157192,2,0,2
160,30,157193,157418,0,4,2
161,32,157419,157613,0,4,4
162,67,157614,157894,2,0,4
163,35,157895,158394,1,0,0
164,67,158395,159908,2,0,4
165,39,159909,160676,1,0,4
166,95,160677,161309,3,0,4
167,4,161310,161511,0,0,4
168,2,161512,162960,0,0,2
169,23,162961,164802,0,3,2
170,77,164803,165729,2,2,3
171,3,165730,166017,0,0,3
172,77,166018,166670,2,2,3
173,2,166671,167017,0,0,2
174,43,167018,167221,1,1,2
175,77,167222,168094,2,2,3
176,79,168095,168189,2,2,5
177,19,168190,169529,0,2,5
178,107,169530,169710,3,2,5
179,65,169711,172366,2,0,2
180,23,172367,172386,0,3,2
181,65,172387,172648,2,0,2
182,28,172649,175229,0,4,0
183,14,175230,175299,0,2,0
184,93,175300,175903,3,0,2
185,99,175904,176054,3,1,2
186,22,176055,176274,0,3,1
187,29,176275,176290,0,4,1
188,30,176291,176781,0,4,2
189,28,176782,177213,0,4,0
190,30,177214,177274,0,4,2
191,28,177275,177280,0,4,0
192,93,177281,177628,3,0,2
193,94,177629,178583,3,0,3
194,3,178584,178676,0,0,3
195,0,178677,179511,0,0,0
196,5,179512,179569,0,0,5
197,3,179570,179619,0,0,3
198,5,179620,179945,0,0,5
199,3,179946,180094,0,0,3
200,10,180095,180456,0,1,3
201,13,180457,180600,0,1,6
202,10,180601,180607,0,1,3
203,84,180608,180717,2,3,6
204,83,180718,180848,2,3,5
205,84,180849,181164,2,3,6
206,83,181165,182829,2,3,5
207,84,182830,184355,2,3,6
208,82,184356,186506,2,3,4
209,11,186507,186820,0,1,4
210,110,186821,187124,3,3,4
211,31,187125,187747,0,4,3
212,82,187748,189139,2,3,4
213,83,189140,189276,2,3,5
214,84,189277,189423,2,3,6
215,59,189424,189531,1,4,6
216,112,189532,190276,3,3,6
217,38,190277,191105,1,0,3
218,40,191106,191173,1,0,5
219,38,191174,191719,1,0,3
220,66,191720,192399,2,0,3
221,14,192400,193240,0,2,0
222,17,193241,193325,0,2,3
223,24,193326,193490,0,3,3
224,31,193491,193576,0,4,3
225,33,193577,194581,0,4,5
226,31,194582,194930,0,4,3
227,82,194931,195896,2,3,4
228,4,195897,196630,0,0,4
229,0,196631,197147,0,0,0
230,95,197148,198171,3,0,4
231,92,198172,199999,3,0,1
