gr,name,start,end,topology,int_1,int_2
68,12,36072,36099,0,1,5
69,13,36100,36222,0,1,6
70,12,36223,36283,0,1,5
71,7,36284,36349,0,1,0
72,28,36350,36696,0,4,0
73,33,36697,37305,0,4,5
74,28,37306,38602,0,4,0
75,0,38603,38873,0,0,0
76,6,38874,39530,0,0,6
77,4,39531,40138,0,0,4
78,5,40139,41376,0,0,5
79,6,41377,41603,0,0,6
80,4,41604,41951,0,0,4
81,67,41952,44651,2,0,4
82,69,44652,44683,2,0,6
83,66,44684,44854,2,0,3
84,7,44855,48164,0,1,0
85,12,48165,49122,0,1,5
86,46,49123,49206,1,1,5
87,92,49207,50249,3,0,1
88,21,50250,51572,0,3,0
89,26,51573,51940,0,3,5
90,27,51941,52257,0,3,6
91,21,52258,55420,0,3,0
92,0,55421,56491,0,0,0
93,21,56492,58323,0,3,0
94,68,58324,58736,2,0,5
95,35,58737,59117,1,0,0
96,63,59118,61113,2,0,0
97,21,61114,62000,0,3,0
98,91,62001,62296,3,0,0
99,14,62297,63363,0,2,0
100,7,63364,65368,0,1,0
101,12,65369,67795,0,1,5
102,40,67796,68598,1,0,5
103,37,68599,68611,1,0,2
104,40,68612,69427,1,0,5
105,41,69428,69440,1,0,6
106,35,69441,71027,1,0,0
107,63,71028,71145,2,0,0
108,35,71146,71202,1,0,0
109,7,71203,72737,0,1,0
110,21,72738,73346,0,3,0
111,7,73347,74658,0,1,0
112,21,74659,74788,0,3,0
113,28,74789,76958,0,4,0
114,95,76959,77407,3,0,4
115,110,77408,77450,3,3,4
116,31,77451,77801,0,4,3
117,32,77802,80383,0,4,4
118,28,80384,80688,0,4,0
119,21,80689,81140,0,3,0
120,25,81141,81216,0,3,4
121,26,81217,81908,0,3,5
122,33,81909,82341,0,4,5
123,19,82342,82544,0,2,5
124,14,82545,82857,0,2,0
125,15,82858,83188,0,2,1
126,36,83189,85464,1,0,1
127,38,85465,86352,1,0,3
128,24,86353,89615,0,3,3
129,31,89616,91389,0,4,3
130,28,91390,92414,0,4,0
131,66,92415,92678,2,0,3
132,65,92679,92960,2,0,2
133,52,92961,94531,1,2,6
134,27,94532,96399,0,3,6
135,23,96400,96646,0,3,2
136,21,96647,97716,0,3,0
137,28,97717,98449,0,4,0
138,14,98450,99411,0,2,0
139,28,99412,101892,0,4,0
140,63,101893,103776,2,0,0
141,28,103777,105130,0,4,0
142,21,105131,105312,0,3,0
143,28,105313,108027,0,4,0
144,14,108028,109445,0,2,0
145,28,109446,110092,0,4,0
146,91,110093,111414,3,0,0
147,63,111415,111480,2,0,0
148,28,111481,112623,0,4,0
149,63,112624,112939,2,0,0
150,91,112940,113573,3,0,0
151,63,113574,115915,2,0,0
152,91,115916,116026,3,0,0
153,68,116027,116101,2,0,5
154,0,116102,117637,0,0,0
155,28,117638,118353,0,4,0
156,63,118354,118508,2,0,0
157,0,118509,119680,0,0,0
158,63,119681,121913,2,0,0
159,0,121914,125616,0,0,0
160,63,125617,126628,2,0,0
161,7,126629,127011,0,1,0
162,63,127012,127214,2,0,0
163,0,127215,132577,0,0,0
164,63,132578,132751,2,0,0
165,7,132752,133284,0,1,0
166,0,133285,134989,0,0,0
167,7,134990,135036,0,1,0
168,28,135037,135776,0,4,0
169,35,135777,135843,1,0,0
170,14,135844,136264,0,2,0
171,28,136265,136728,0,4,0
172,63,136729,138018,2,0,0
173,91,138019,139448,3,0,0
174,0,139449,139555,0,0,0
175,91,139556,140391,3,0,0
176,38,140392,141037,1,0,3
177,31,141038,141412,0,4,3
178,28,141413,141852,0,4,0
179,31,141853,142493,0,4,3
180,32,142494,142894,0,4,4
181,39,142895,143413,1,0,4
182,91,143414,144355,3,0,0
183,39,144356,144435,1,0,4
184,11,144436,145254,0,1,4
185,13,145255,145703,0,1,6
186,12,145704,147388,0,1,5
187,13,147389,149218,0,1,6
188,27,149219,149226,0,3,6
189,13,149227,151752,0,1,6
190,12,151753,151858,0,1,5
191,7,151859,153765,0,1,0
192,12,153766,154239,0,1,5
193,7,154240,157108,0,1,0
194,21,157109,157242,0,3,0
195,23,157243,157610,0,3,2
196,22,157611,158342,0,3,1
197,8,158343,161044,0,1,1
198,13,161045,162934,0,1,6
199,75,162935,163262,2,1,6
200,13,163263,164568,0,1,6
201,8,164569,165316,0,1,1
202,13,165317,165527,0,1,6
203,52,165528,165553,1,2,6
204,65,165554,168244,2,0,2
205,2,168245,168368,0,0,2
206,3,168369,168860,0,0,3
207,6,168861,169878,0,0,6
208,0,169879,172019,0,0,0
209,4,172020,172368,0,0,4
210,0,172369,172821,0,0,0
211,3,172822,173588,0,0,3
212,38,173589,173928,1,0,3
213,10,173929,174081,0,1,3
214,7,174082,174168,0,1,0
215,10,174169,175349,0,1,3
216,38,175350,175638,1,0,3
217,63,175639,178023,2,0,0
218,41,178024,178080,1,0,6
219,91,178081,178112,3,0,0
220,0,178113,178239,0,0,0
221,6,178240,178723,0,0,6
222,0,178724,180638,0,0,0
223,63,180639,180809,2,0,0
224,91,180810,181077,3,0,0
225,0,181078,181592,0,0,0
226,91,181593,187548,3,0,0
227,63,187549,188835,2,0,0
228,91,188836,189401,3,0,0
229,93,189402,189808,3,0,2
230,91,189809,189890,3,0,0
231,7,189891,191512,0,1,0
232,91,191513,192988,3,0,0
233,7,192989,193272,0,1,0
234,9,193273,194233,0,1,2
235,10,194234,194762,0,1,3
236,9,194763,194853,0,1,2
237,7,194854,195060,0,1,0
238,10,195061,196366,0,1,3
239,13,196367,196915,0,1,6
240,11,196916,198312,0,1,4
241,12,198313,198387,0,1,5
242,40,198388,199528,1,0,5
243,33,199529,199704,0,4,5
244,34,199705,199999,0,4,6
