start,end,name
168979,168996,33
168997,170199,34
170200,170274,34
170275,170302,29
170303,170310,34
170311,170531,29
170532,170534,29
170535,170713,75
170714,170772,29
170773,171301,31
171302,171709,10
171710,171851,31
171852,173529,31
173530,176180,31
176181,176540,31
176541,177063,94
177064,179011,94
179012,179487,94
179488,179956,56
179957,179980,56
179981,180476,52
180477,180615,52
180616,181112,34
181113,181199,31
181200,182404,49
182405,183803,110
183804,184025,110
184026,185378,106
185379,185575,59
185576,186063,115
186064,186280,41
186281,186463,41
186464,186567,34
186568,186655,34
186656,186772,41
186773,187035,41
187036,187311,41
187312,187616,6
187617,188287,4
188288,188735,4
188736,189045,4
189046,189068,4
189069,189622,18
189623,189984,18
189985,190200,18
190201,190627,18
190628,190842,18
190843,191256,18
191257,191293,18
191294,191298,18
191299,191316,16
191317,191563,16
191564,191828,37
191829,192063,107
192064,192919,30
192920,193803,30
193804,194893,30
194894,195296,33
195297,195544,34
195545,195819,34
195820,195972,34
195973,196079,29
196080,196940,29
196941,198861,29
198862,199797,31
199798,199971,17
199972,199999,16
